id,shape
1220030507,"730.75,3201.49 777.47,3217.97"
1220030601,"539.00,3277.81 574.08,3178.47"
1220030602,"476.19,3539.38 503.16,3406.65 511.18,3376.14 539.35,3286.86"
1220030603,"442.47,3703.39 470.94,3565.14"
1220030701,"603.50,3188.86 568.42,3288.20"
1220030702,"569.10,3296.25 541.16,3384.80 533.55,3413.73 506.77,3545.59"
1220030703,"498.36,3570.79 469.89,3709.04"
1220030801,"3678.26,3379.74 3479.44,3344.72 3457.31,3340.29 3447.16,3337.28"
1220030802,"4005.64,3447.22 3716.48,3387.16"
1220030901,"3453.30,3316.57 3462.52,3319.31 3483.44,3323.49 3682.01,3358.46"
1220030902,"3720.87,3366.02 4010.03,3426.08"
1220031001,"2479.38,3397.33 2574.57,3050.12"
1220031002,"2464.37,3449.80 2472.20,3422.80"
1220031003,"2435.39,3556.36 2457.28,3475.14"
1220031004,"2392.68,3711.82 2427.49,3585.34"
1220031005,"2373.13,3785.98 2385.84,3737.31"
1220031101,"2589.23,3054.14 2494.04,3401.35"
1220031102,"2486.79,3427.03 2478.97,3454.04"
1220031103,"2471.96,3479.10 2450.06,3560.32"
1220031104,"2442.14,3589.37 2407.34,3715.85"
1220031105,"2400.54,3741.15 2387.84,3789.82"
1220031201,"1623.64,3548.55 1450.12,3485.64"
1220031202,"1817.34,3618.25 1648.90,3557.67"
1220031301,"1457.49,3465.33 1631.01,3528.24"
1220031302,"1656.22,3537.34 1824.65,3597.92"
1220031402,"4584.86,3566.43 4573.26,3562.99"
1220031403,"4530.56,3551.76 4507.85,3546.50 4365.33,3518.99 4196.54,3485.46"
1220031404,"4170.40,3480.27 4076.04,3461.52"
1220031502,"4579.41,3542.28 4591.01,3545.73"
1220031503,"4080.24,3440.34 4174.61,3459.08"
1220031504,"4200.75,3464.27 4369.48,3497.80 4512.34,3525.36 4535.44,3530.72"
1220031600,"4723.99,3581.09 4625.22,3571.20"
1220031700,"4626.73,3556.08 4725.50,3565.97"
1220031801,"3333.80,3530.14 3411.98,3336.56"
1220031802,"3279.51,3665.40 3323.95,3554.64"
1220031803,"3225.42,3801.40 3267.34,3695.86"
1220031804,"3168.91,3945.21 3215.68,3826.06"
1220031901,"3432.02,3344.65 3353.83,3538.23"
1220031902,"3343.99,3562.68 3299.55,3673.44"
1220031903,"3287.42,3703.84 3245.49,3809.37"
1220031904,"3235.78,3833.95 3189.01,3953.10"
1220032001,"2082.94,3714.44 1874.36,3638.83"
1220032002,"2224.25,3765.65 2108.15,3723.57"
1220032003,"2356.36,3813.64 2349.36,3811.69 2323.29,3803.61 2248.66,3774.74"
1220032101,"1881.72,3618.52 2090.30,3694.13"
1220032102,"2115.50,3703.27 2231.61,3745.35"
1220032103,"2256.45,3754.59 2330.40,3783.19 2355.47,3790.96 2362.17,3792.83"
1220032201,"1403.01,3531.20 1418.35,3484.35"
1220032202,"1274.40,3895.85 1394.44,3556.35"
1220032203,"1239.73,4000.47 1265.92,3920.76"
1220032204,"1213.43,4079.23 1230.49,4028.32"
1220032301,"1438.88,3491.08 1423.53,3537.93"
1220032302,"1414.81,3563.55 1294.77,3903.05"
1220032303,"1286.44,3927.50 1260.25,4007.21"
1220032304,"1250.97,4035.19 1233.90,4086.09"
1220032603,"786.13,3908.25 665.05,3848.10"
1220032604,"1032.62,4031.93 810.55,3920.47"
1220032605,"1189.36,4109.49 1056.44,4043.78"
1220032606,"640.74,3835.90 591.36,3811.00"
1220032607,"591.36,3811.00 471.15,3750.40"
1220032703,"677.51,3823.02 798.58,3883.18"
1220032704,"823.10,3895.45 1045.18,4006.90"
1220032705,"1068.85,4018.68 1201.77,4084.39"
1220032706,"483.76,3725.39 603.96,3786.00"
1220032707,"603.96,3786.00 653.34,3810.90"
1220032801,"2443.38,3831.60 2390.49,3821.58"
1220032802,"2578.94,3859.58 2468.74,3836.64"
1220032803,"2813.98,3907.90 2605.39,3865.05"
1220032804,"2956.03,3938.06 2845.89,3914.58"
1220032805,"3146.13,3976.37 2981.86,3943.39"
1220032901,"2394.51,3800.36 2447.40,3810.38"
1220032902,"2473.15,3815.49 2583.34,3838.44"
1220032903,"2609.73,3843.89 2818.32,3886.74"
1220032904,"2850.40,3893.45 2960.53,3916.93"
1220032905,"2986.11,3922.22 3150.38,3955.20"
1220033001,"1838.55,3719.73 1836.30,3646.99"
1220033002,"1789.72,4072.02 1825.35,3962.43 1832.88,3931.58 1837.89,3899.93 1841.87,3870.15 1842.22,3838.48 1839.67,3756.01"
1220033003,"1769.06,4133.30 1781.51,4096.67"
1220033004,"1725.04,4267.08 1760.48,4159.03"
1220033101,"1864.29,3646.12 1866.54,3718.87"
1220033102,"1867.66,3755.15 1870.22,3838.20 1869.85,3872.16 1865.61,3903.97 1860.36,3937.10 1852.30,3970.09 1816.34,4080.68"
1220033103,"1808.03,4105.68 1795.58,4142.31"
1220033104,"1787.10,4167.76 1751.64,4275.80"
1220033201,"3366.75,4019.85 3190.84,3985.26"
1220033202,"3739.68,4096.72 3719.90,4091.32 3392.76,4025.04"
1220033301,"3195.01,3964.06 3370.92,3998.66"
1220033302,"3397.05,4003.88 3724.89,4070.30 3745.36,4075.88"
1220033401,"2349.23,3870.44 2362.52,3824.54"
1220033402,"2234.70,4288.30 2264.80,4179.98 2341.96,3896.27"
1220033403,"2194.67,4439.24 2227.58,4314.56"
1220033501,"2377.13,3828.77 2363.83,3874.67"
1220033502,"2356.63,3900.26 2279.45,4184.00 2249.35,4292.37"
1220033503,"2242.28,4318.43 2210.14,4440.21"
1220033602,"1521.01,4239.19 1238.23,4133.64"
1220033603,"1700.37,4307.57 1545.74,4248.54"
1220033701,"1250.26,4101.41 1533.04,4206.96"
1220033702,"1559.16,4213.40 1713.78,4272.44"
1220033800,"4035.80,4208.95 3815.74,4117.14 3803.41,4112.90"
1220033900,"3808.35,4098.53 3821.14,4102.92 4041.65,4194.92"
1220034001,"3114.73,4079.17 3152.05,3987.38"
1220034002,"2930.38,4541.86 3059.54,4214.91 3104.79,4103.63"
1220034101,"3172.06,3995.51 3134.74,4087.31"
1220034102,"3124.80,4111.77 3079.60,4222.96 2950.47,4549.79"
1220034202,"1897.56,4379.85 1744.65,4324.10"
1220034203,"2017.66,4425.69 1922.37,4389.13"
1220034204,"2171.30,4481.45 2055.56,4439.78"
1220034302,"1756.43,4291.78 1909.35,4347.53"
1220034303,"1934.69,4357.01 2029.98,4393.56"
1220034304,"2068.30,4404.40 2184.03,4446.07"
1220034402,"1209.48,4194.45 1206.66,4142.15"
1220034404,"1246.93,4690.27 1245.30,4658.10"
1220034405,"1249.75,4905.66 1250.69,4901.28 1252.94,4876.29 1252.42,4852.00 1248.71,4801.07 1241.44,4698.82"
1220034406,"1240.05,4625.78 1235.22,4558.63"
1220034407,"1235.22,4558.63 1212.31,4239.86"
1220034502,"1228.23,4140.99 1231.05,4193.29"
1220034504,"1260.47,4657.33 1262.11,4689.50"
1220034505,"1268.57,4696.89 1275.84,4799.12 1279.60,4850.71 1280.16,4877.22 1277.62,4905.35 1276.35,4911.32"
1220034506,"1233.86,4238.31 1256.77,4557.09"
1220034507,"1256.77,4557.09 1261.60,4624.23"
1220034601,"2382.51,4515.27 2222.50,4493.86"
1220034602,"2670.65,4555.61 2409.04,4518.90"
1220034603,"2901.42,4587.40 2696.89,4559.26"
1220034701,"2227.06,4459.76 2387.07,4481.17"
1220034702,"2413.82,4484.84 2675.44,4521.54"
1220034703,"2702.02,4522.01 2906.55,4550.16"
1220034801,"2986.56,4596.67 2952.06,4591.47"
1220034802,"3185.99,4623.12 3013.11,4600.49"
1220034803,"3450.72,4653.90 3394.33,4648.27 3212.57,4626.46"
1220034804,"3535.73,4663.89 3499.90,4659.81"
1220034901,"2956.71,4560.62 2991.20,4565.81"
1220034902,"3017.16,4569.56 3190.04,4592.18"
1220034903,"3216.29,4595.48 3397.73,4617.27 3464.73,4623.94"
1220034904,"3480.44,4629.41 3538.90,4636.07"
1220035001,"698.24,4606.40 459.83,4462.86"
1220035002,"843.66,4694.97 728.94,4624.98"
1220035003,"1066.07,4830.30 883.05,4718.94"
1220035004,"1227.02,4928.98 1066.29,4830.44"
1220035101,"466.79,4441.83 709.38,4587.90"
1220035102,"740.19,4606.53 854.91,4676.53"
1220035103,"894.28,4700.49 1077.30,4811.85"
1220035104,"1077.59,4812.03 1238.31,4910.57"
1220035202,"1669.99,4446.88 1674.75,4423.08 1683.44,4392.42 1699.19,4342.03 1707.00,4320.03"
1220035203,"1699.53,4956.94 1698.12,4943.50 1659.33,4632.85 1656.35,4588.21 1657.67,4535.99 1660.83,4492.65 1663.55,4479.06"
1220035204,"1704.69,4994.68 1702.84,4983.00"
1220035205,"1724.54,5126.21 1708.66,5020.53"
1220035302,"1733.38,4329.40 1725.75,4350.89 1710.28,4400.41 1701.98,4429.66 1697.44,4452.37"
1220035303,"1691.01,4484.54 1688.63,4496.43 1685.64,4537.36 1684.38,4587.62 1687.22,4630.18 1725.94,4940.31 1727.38,4954.03"
1220035304,"1730.50,4978.64 1732.34,4990.31"
1220035305,"1736.36,5016.37 1752.22,5122.05"
1220035401,"2208.92,4563.93 2197.76,4525.48 2192.26,4504.37"
1220035402,"2227.51,4624.52 2217.26,4591.34"
1220035403,"2264.15,4747.57 2235.17,4649.84"
1220035404,"2331.67,4966.93 2271.87,4773.11"
1220035501,"2214.06,4502.39 2218.59,4519.76 2229.66,4557.90"
1220035502,"2237.89,4584.96 2248.14,4618.15"
1220035503,"2255.87,4643.70 2284.85,4741.43"
1220035504,"2292.51,4766.74 2352.30,4960.56"
1220035600,"1125.30,5102.44 1191.30,5031.46 1207.95,5013.56 1221.26,4993.43 1237.70,4963.04 1249.90,4933.77 1256.63,4902.18 1258.95,4876.48 1258.42,4851.72 1254.69,4800.64 1247.43,4698.39"
1220035700,"1262.59,4697.32 1269.86,4799.55 1273.61,4850.99 1274.16,4877.02 1271.68,4904.45 1264.93,4936.16 1251.46,4969.55 1234.31,5001.25 1219.93,5022.99 1136.42,5112.78"
1220035801,"2891.35,4637.80 2907.64,4598.23"
1220035802,"2625.06,4876.27 2750.42,4833.90 2765.09,4826.68 2788.80,4812.37 2807.45,4798.52 2823.63,4781.64 2836.48,4760.68 2881.09,4661.94"
1220035803,"2499.54,4919.51 2599.92,4884.86"
1220035804,"2363.41,4966.21 2474.56,4928.11"
1220035901,"2927.61,4606.45 2911.32,4646.03"
1220035902,"2900.77,4670.83 2855.61,4770.81 2840.83,4794.91 2821.80,4814.77 2800.85,4830.33 2775.45,4845.66 2758.69,4853.92 2631.98,4896.73"
1220035903,"2606.97,4905.27 2506.59,4939.93"
1220035904,"2481.56,4948.55 2370.41,4986.64"
1220036002,"1404.61,5038.81 1274.16,4958.02"
1220036003,"1495.14,5090.49 1481.32,5083.28 1449.48,5065.30 1427.69,5052.57"
1220036004,"1615.97,5139.91 1587.66,5132.23 1551.15,5117.55 1520.07,5102.98"
1220036005,"1715.88,5157.20 1703.06,5156.95 1668.99,5151.95 1641.39,5146.09"
1220036101,"1285.53,4939.66 1415.99,5020.44"
1220036102,"1438.59,5033.92 1460.24,5046.57 1491.62,5064.29 1505.13,5071.34"
1220036103,"1529.24,5083.42 1559.78,5097.74 1594.54,5111.72 1621.63,5119.07"
1220036104,"1645.88,5124.96 1672.81,5130.68 1704.85,5135.39 1716.30,5135.60"
1220036201,"1766.00,5135.42 1800.67,5134.45 1834.92,5131.38 1865.18,5127.01"
1220036202,"1865.16,5127.01 1899.73,5120.68"
1220036203,"1925.94,5114.86 1949.77,5108.53 2000.89,5092.26"
1220036204,"2026.18,5083.89 2129.56,5048.40"
1220036205,"2154.55,5039.37 2207.83,5019.20"
1220036206,"2208.50,5018.96 2326.30,4978.89"
1220036301,"1868.27,5148.39 1837.43,5152.84 1801.94,5156.01 1766.60,5157.00"
1220036303,"2007.44,5112.84 1955.82,5129.28 1918.54,5139.18 1869.05,5148.26"
1220036304,"2136.57,5068.83 2033.20,5104.32"
1220036305,"2215.47,5039.40 2162.19,5059.57"
1220036306,"2333.25,4999.34 2215.46,5039.41"
1220036400,"2426.43,5276.69 2346.30,5004.41"
1220036500,"2360.88,5000.12 2441.01,5272.40"
1220036602,"933.88,5367.17 973.44,5292.67 999.80,5249.32 1026.83,5210.16 1046.27,5187.13 1055.89,5175.65"
1220036704,"1071.90,5190.73 1062.15,5201.17 1043.69,5223.05 1017.59,5260.86 991.90,5303.12 948.39,5374.90"
1220036801,"1742.46,5259.31 1730.74,5170.16"
1220036802,"1773.63,5496.36 1743.49,5267.19"
1220036901,"1758.50,5166.50 1770.54,5258.03"
1220036902,"1771.56,5265.81 1800.89,5488.81"
1220037201,"1784.38,5573.24 1776.70,5519.74 1774.67,5504.25"
1220037301,"1801.85,5496.18 1804.45,5515.93 1806.55,5530.58 1812.11,5569.32"
1220049700,"3143.76,466.34 3235.85,515.26"
1220049800,"3228.71,528.69 3136.63,479.76"
1220050900,"3236.21,515.46 3336.37,570.74"
1220051000,"3329.03,584.04 3228.86,528.76"
1220053400,"3336.63,570.88 3564.63,696.87 3587.03,707.97"
1220053500,"3580.27,721.60 3557.58,710.34 3329.28,584.19"
1220061100,"4888.79,1451.22 5147.21,1540.29"
1220061200,"5138.08,1566.76 4879.66,1477.70"
1220061300,"2726.04,1537.22 2963.11,1625.21"
1220061500,"5147.56,1540.42 5253.92,1577.74"
1220061600,"5244.65,1604.17 5138.29,1566.84"
1220062300,"5586.54,1723.63 5244.95,1604.27"
1220062400,"5254.19,1577.84 5599.60,1698.53 5745.11,1750.20"
1220064200,"1685.47,1923.81 1670.32,1969.31"
1220076600,"3880.55,2890.85 3941.70,2739.70"
1220076700,"3958.75,2746.60 3897.60,2897.75"
1220076900,"4688.38,2636.49 4695.84,2642.73 4701.46,2654.68 4700.61,2685.73 4690.56,2802.91 4677.04,2940.65 4676.87,2941.54"
1220078400,"4600.44,2936.23 4651.66,2945.78"
1220078500,"4646.54,2973.30 4595.31,2963.76"
1220079000,"3694.86,3347.07 3806.37,3065.35 3867.63,2914.21"
1220079100,"3887.65,2922.33 3826.43,3073.37 3714.94,3355.02"
1220079401,"2252.89,2936.56 2227.27,3030.03"
1220079502,"2212.62,3026.02 2238.23,2932.55"
1220079600,"4529.91,3414.75 4508.29,3268.35 4507.07,3249.85 4506.97,3232.29 4508.58,3216.11 4511.81,3200.72 4552.43,3029.99 4570.11,2966.41"
1220079700,"4669.58,2986.88 4668.89,2991.95 4647.55,3219.87 4628.48,3405.50 4625.36,3440.67 4616.45,3540.05"
1220081803,"2634.10,3454.87 2765.26,3499.78"
1220081804,"2790.22,3508.43 2890.63,3544.14"
1220081903,"2885.54,3558.47 2785.29,3522.81"
1220081904,"2760.34,3514.16 2624.48,3467.64"
1220082800,"4544.64,3522.34 4533.62,3440.95"
1220084900,"2921.44,3554.97 3141.88,3631.45 3163.38,3633.38 3267.27,3670.19"
1220085000,"3262.19,3684.51 3160.12,3648.36 3138.66,3646.43 2916.46,3569.32"
1220085100,"4558.12,3610.96 4552.10,3573.03"
1220085800,"4615.27,3580.37 4608.09,3633.39 4603.05,3653.23 4594.29,3677.49"
1220087001,"2828.67,3879.80 2849.21,3770.80"
1220087002,"2854.10,3744.85 2867.93,3671.47 2876.74,3614.86 2890.83,3570.33"
1220087101,"2905.33,3574.91 2891.58,3618.35 2882.92,3674.04 2869.04,3747.66"
1220087102,"2864.14,3773.61 2843.60,3882.61"
1220087901,"4566.49,3667.66 4562.21,3637.92"
1220093002,"312.49,4346.33 382.31,4389.75"
1220093102,"370.55,4407.88 301.09,4364.67"
1220093400,"396.17,4398.21 451.87,4432.50"
1220093500,"447.81,4455.38 386.14,4417.39"
1220095800,"3480.51,4621.20 3493.32,4616.51 3509.90,4608.30 3524.35,4598.58 3539.36,4585.61 3552.78,4574.23"
1220097300,"3550.05,4696.81 3545.74,4691.62 3528.82,4679.99 3511.89,4670.94 3498.73,4666.84"
1220103600,"893.53,5397.51 894.34,5397.59 900.33,5397.03 909.02,5392.84 918.84,5381.47 930.85,5360.95 968.23,5289.70 994.76,5246.06 1022.05,5206.53 1046.43,5176.61 1051.76,5170.52"
1220105000,"1212.36,5284.18 1168.76,5479.41"
1220105400,"1134.15,5124.47 1133.58,5131.11 1066.75,5205.03 1048.46,5226.69 1022.62,5264.12 997.03,5306.23 942.18,5396.73 933.77,5416.45 929.45,5434.03 928.09,5443.48 928.54,5450.68"
1220106100,"926.57,5414.39 850.52,5565.17"
1220109800,"4661.93,2938.75 4661.97,2938.50 4675.43,2801.51 4685.43,2684.87 4686.16,2657.88 4683.51,2652.23 4678.63,2648.14"
1220110000,"4584.75,2970.49 4567.15,3033.78 4526.64,3204.04 4523.62,3218.42 4522.18,3232.99 4522.27,3249.30 4523.41,3266.74 4544.94,3412.53"
1220110100,"4601.35,3538.71 4613.35,3404.05 4632.42,3218.38 4653.78,2990.23 4654.51,2984.83"
1220110200,"4548.68,3438.91 4559.70,3520.30"
1220110400,"4577.01,3662.11 4582.36,3646.95 4586.85,3629.25 4593.87,3577.47"
1220110500,"4577.26,3635.76 4583.09,3676.34"
1220342000,"4670.30,3860.10 4698.62,3858.00"
1220342200,"183.84,4572.41 243.03,4624.83"
1220342300,"243.22,4625.00 308.33,4680.68 537.39,4885.80 562.57,4910.33 573.60,4921.71 587.26,4937.18 599.91,4951.31 612.39,4967.77 625.85,4986.90"
1220342500,"492.13,4893.59 284.62,4707.77 219.58,4652.16 158.33,4601.20"
1220342800,"698.22,5171.09 695.82,5167.10 632.81,5063.51 621.93,5044.72 599.03,5011.34 583.32,4989.01 572.10,4974.22 560.36,4961.09 547.16,4946.16 545.11,4944.04 537.09,4935.76 498.16,4897.84"
1220342900,"886.23,5404.16 912.46,5442.02 921.07,5454.75"
1220343000,"1100.14,5679.70 1085.17,5671.77 1066.68,5658.96 1042.03,5643.39 1020.10,5626.01 1004.04,5611.03 989.05,5597.06 972.91,5579.96 952.43,5555.95 931.19,5528.85 882.97,5462.65 844.20,5406.71 801.26,5338.60 770.40,5289.56 728.35,5221.23 698.22,5171.09"
1220345801,"4270.17,4112.32 4267.30,4108.84 4368.44,4006.82 4424.44,3952.05 4428.20,3947.45 4434.82,3939.34 4439.40,3934.21 4439.71,3933.87"
1220345901,"3904.58,4507.72 3913.24,4502.66 3959.22,4471.27 3995.25,4443.93 4061.58,4395.65 4082.49,4379.43 4093.61,4370.32 4099.15,4365.62 4112.08,4352.27 4122.19,4341.38 4131.20,4327.44 4150.00,4289.67 4159.59,4270.73 4164.10,4260.85 4174.19,4239.29 4199.92,4185.98 4209.51,4166.41 4217.62,4153.81 4229.55,4138.41 4240.83,4125.54 4249.76,4116.60 4268.09,4098.96"
1230004503,"4703.23,3857.65 4762.45,3853.25"
